ano_mes,segmento,modalidade_credito,saldo,taxa_juros_aa,spread_pp
2020-06,PJ,Repasse externo,48087.0,10.8,
2020-06,PJ,Crédito rural,57158.0,6.2,
2020-06,PJ,Financiamento imobiliário,32797.0,9.1,
2020-06,PJ,Financiamento com recursos do BNDES,388005.0,6.19,
2020-07,Total,Total,3670793.0,18.88,15.23
2020-07,PF,Total,2059494.0,24.27,20.75
2020-07,PF,Cheque especial,19955.0,111.73,
2020-07,PF,Crédito pessoal não consignado,138021.0,82.32,
2020-07,PF,Crédito pessoal consignado,404315.0,19.04,
2020-07,PF,Aquisição de veículos,205769.0,18.88,
2020-07,PF,Cartão de crédito rotativo,36995.0,307.94,
2020-07,PF,Cartão de crédito parcelado,28266.0,129.88,
2020-07,PF,Desconto de cheques,802.0,29.54,
2020-07,PF,Crédito rural,209084.0,5.77,
2020-07,PF,Financiamento imobiliário,674164.0,7.16,
2020-07,PF,Microcrédito,6300.0,33.24,
2020-07,PJ,Total,1611299.0,10.65,6.81
2020-07,PJ,Desconto de duplicatas e recebíveis,87350.0,12.43,
2020-07,PJ,Capital de giro,420074.0,11.28,
2020-07,PJ,Conta garantida,25669.0,26.36,
2020-07,PJ,Cheque especial,6685.0,294.26,
2020-07,PJ,Aquisição de veículos,54926.0,11.91,
2020-07,PJ,Vendor,2139.0,6.86,
2020-07,PJ,Compror,11137.0,6.87,
2020-07,PJ,Cartão de crédito rotativo,2300.0,67.05,
2020-07,PJ,Cartão de crédito parcelado,938.0,100.52,
2020-07,PJ,Adiantamento sobre contratos de câmbio (ACC),79428.0,4.07,
2020-07,PJ,Financiamento a importações,3380.0,3.95,
2020-07,PJ,Financiamento a exportações,131851.0,7.56,
2020-07,PJ,Repasse externo,45962.0,5.66,
2020-07,PJ,Crédito rural,56785.0,5.33,
2020-07,PJ,Financiamento imobiliário,32346.0,7.6,
2020-07,PJ,Financiamento com recursos do BNDES,387908.0,7.18,
2020-08,Total,Total,3742633.0,18.46,14.78
2020-08,PF,Total,2091204.0,23.53,20.02
2020-08,PF,Cheque especial,19825.0,112.17,
2020-08,PF,Crédito pessoal não consignado,138870.0,70.29,
2020-08,PF,Crédito pessoal consignado,407912.0,18.94,
2020-08,PF,Aquisição de veículos,206750.0,18.88,
2020-08,PF,Cartão de crédito rotativo,35392.0,305.65,
2020-08,PF,Cartão de crédito parcelado,27285.0,137.79,
2020-08,PF,Desconto de cheques,809.0,30.14,
2020-08,PF,Crédito rural,214692.0,5.65,
2020-08,PF,Financiamento imobiliário,682347.0,7.16,
2020-08,PF,Microcrédito,6266.0,35.11,
2020-08,PJ,Total,1651429.0,10.79,6.85
2020-08,PJ,Desconto de duplicatas e recebíveis,88951.0,11.63,
2020-08,PJ,Capital de giro,419500.0,11.68,
2020-08,PJ,Conta garantida,24115.0,28.64,
2020-08,PJ,Cheque especial,6814.0,292.77,
2020-08,PJ,Aquisição de veículos,55822.0,11.63,
2020-08,PJ,Vendor,2300.0,5.6,
2020-08,PJ,Compror,11210.0,7.49,
2020-08,PJ,Cartão de crédito rotativo,1418.0,126.71,
2020-08,PJ,Cartão de crédito parcelado,922.0,101.9,
2020-08,PJ,Adiantamento sobre contratos de câmbio (ACC),80653.0,3.68,
2020-08,PJ,Financiamento a importações,3582.0,4.26,
2020-08,PJ,Financiamento a exportações,131503.0,7.4,
2020-08,PJ,Repasse externo,48467.0,4.66,
2020-08,PJ,Crédito rural,56195.0,5.49,
2020-08,PJ,Financiamento imobiliário,31499.0,9.06,
2020-08,PJ,Financiamento com recursos do BNDES,392193.0,7.61,
2020-09,Total,Total,3821510.0,17.91,14.1
2020-09,PF,Total,2122170.0,23.09,19.4
2020-09,PF,Cheque especial,19443.0,114.04,
2020-09,PF,Crédito pessoal não consignado,141779.0,69.53,
2020-09,PF,Crédito pessoal consignado,413053.0,18.45,
2020-09,PF,Aquisição de veículos,209224.0,18.56,
2020-09,PF,Cartão de crédito rotativo,34353.0,306.98,
2020-09,PF,Cartão de crédito parcelado,26530.0,142.03,
2020-09,PF,Desconto de cheques,787.0,30.71,
2020-09,PF,Crédito rural,219193.0,5.62,
2020-09,PF,Financiamento imobiliário,689897.0,7.15,
2020-09,PF,Microcrédito,5994.0,36.76,
2020-09,PJ,Total,1699340.0,9.98,5.99
2020-09,PJ,Desconto de duplicatas e recebíveis,96464.0,10.29,
2020-09,PJ,Capital de giro,426784.0,10.76,
2020-09,PJ,Conta garantida,22605.0,27.7,
2020-09,PJ,Cheque especial,6342.0,293.75,
2020-09,PJ,Aquisição de veículos,57035.0,11.35,
2020-09,PJ,Vendor,2670.0,5.94,
2020-09,PJ,Compror,11025.0,7.28,
2020-09,PJ,Cartão de crédito rotativo,1597.0,110.62,
2020-09,PJ,Cartão de crédito parcelado,898.0,99.65,
2020-09,PJ,Adiantamento sobre contratos de câmbio (ACC),76693.0,3.57,
2020-09,PJ,Financiamento a importações,3749.0,4.88,
2020-09,PJ,Financiamento a exportações,127488.0,6.95,
2020-09,PJ,Repasse externo,50747.0,5.84,
2020-09,PJ,Crédito rural,57058.0,4.86,
2020-09,PJ,Financiamento imobiliário,30398.0,8.93,
2020-09,PJ,Financiamento com recursos do BNDES,392972.0,6.64,
2020-10,Total,Total,3879416.0,18.5,14.38
2020-10,PF,Total,2158151.0,23.58,19.69
2020-10,PF,Cheque especial,19517.0,112.28,
2020-10,PF,Crédito pessoal não consignado,145403.0,77.05,
2020-10,PF,Crédito pessoal consignado,423648.0,19.21,
2020-10,PF,Aquisição de veículos,212218.0,18.88,
2020-10,PF,Cartão de crédito rotativo,33422.0,314.92,
2020-10,PF,Cartão de crédito parcelado,26371.0,148.62,
2020-10,PF,Desconto de cheques,798.0,32.08,
2020-10,PF,Crédito rural,223537.0,5.62,
2020-10,PF,Financiamento imobiliário,697502.0,7.06,
2020-10,PF,Microcrédito,6259.0,34.82,
2020-10,PJ,Total,1721265.0,10.68,6.22
2020-10,PJ,Desconto de duplicatas e recebíveis,95808.0,10.91,
2020-10,PJ,Capital de giro,431906.0,11.51,
2020-10,PJ,Conta garantida,22929.0,27.53,
2020-10,PJ,Cheque especial,6398.0,295.19,
2020-10,PJ,Aquisição de veículos,58142.0,11.55,
2020-10,PJ,Vendor,2653.0,6.54,
2020-10,PJ,Compror,10611.0,7.2,
2020-10,PJ,Cartão de crédito rotativo,1285.0,150.41,
2020-10,PJ,Cartão de crédito parcelado,882.0,104.93,
2020-10,PJ,Adiantamento sobre contratos de câmbio (ACC),75003.0,3.56,
2020-10,PJ,Financiamento a importações,4202.0,4.45,
2020-10,PJ,Financiamento a exportações,126448.0,6.52,
2020-10,PJ,Repasse externo,52064.0,6.7,
2020-10,PJ,Crédito rural,54340.0,4.7,
2020-10,PJ,Financiamento imobiliário,29945.0,8.62,
2020-10,PJ,Financiamento com recursos do BNDES,390396.0,8.08,
2020-11,Total,Total,3957987.0,18.36,14.1
2020-11,PF,Total,2204823.0,23.14,19.17
2020-11,PF,Cheque especial,19382.0,113.48,
2020-11,PF,Crédito pessoal não consignado,146098.0,80.3,
2020-11,PF,Crédito pessoal consignado,433239.0,18.64,
2020-11,PF,Aquisição de veículos,216058.0,18.97,
2020-11,PF,Cartão de crédito rotativo,33676.0,320.75,
2020-11,PF,Cartão de crédito parcelado,26508.0,146.84,
2020-11,PF,Desconto de cheques,813.0,30.2,
2020-11,PF,Crédito rural,227098.0,5.61,
2020-11,PF,Financiamento imobiliário,705340.0,7.03,
2020-11,PF,Microcrédito,6728.0,33.29,
2020-11,PJ,Total,1753163.0,10.87,6.14
2020-11,PJ,Desconto de duplicatas e recebíveis,102378.0,10.49,
2020-11,PJ,Capital de giro,447617.0,11.29,
2020-11,PJ,Conta garantida,24017.0,28.82,
2020-11,PJ,Cheque especial,6809.0,289.8,
2020-11,PJ,Aquisição de veículos,59840.0,11.19,
2020-11,PJ,Vendor,2958.0,6.64,
2020-11,PJ,Compror,10434.0,7.74,
2020-11,PJ,Cartão de crédito rotativo,1188.0,164.57,
2020-11,PJ,Cartão de crédito parcelado,871.0,115.98,
2020-11,PJ,Adiantamento sobre contratos de câmbio (ACC),73279.0,3.32,
2020-11,PJ,Financiamento a importações,3894.0,3.58,
2020-11,PJ,Financiamento a exportações,121095.0,9.29,
2020-11,PJ,Repasse externo,47980.0,5.68,
2020-11,PJ,Crédito rural,52131.0,5.17,
2020-11,PJ,Financiamento imobiliário,29489.0,8.11,
2020-11,PJ,Financiamento com recursos do BNDES,389854.0,8.23,
2020-12,Total,Total,4021333.0,18.21,14.26
2020-12,PF,Total,2239152.0,22.65,18.97
2020-12,PF,Cheque especial,17819.0,115.59,
2020-12,PF,Crédito pessoal não consignado,150534.0,73.25,
2020-12,PF,Crédito pessoal consignado,439109.0,18.6,
2020-12,PF,Aquisição de veículos,220279.0,19.2,
2020-12,PF,Cartão de crédito rotativo,30844.0,328.18,
2020-12,PF,Cartão de crédito parcelado,25849.0,148.89,
2020-12,PF,Desconto de cheques,797.0,32.66,
2020-12,PF,Crédito rural,232396.0,5.67,
2020-12,PF,Financiamento imobiliário,713536.0,7.04,
2020-12,PF,Microcrédito,7253.0,34.61,
2020-12,PJ,Total,1782181.0,11.16,6.78
2020-12,PJ,Desconto de duplicatas e recebíveis,126064.0,9.4,
2020-12,PJ,Capital de giro,454074.0,10.94,
2020-12,PJ,Conta garantida,21481.0,30.13,
2020-12,PJ,Cheque especial,5972.0,297.11,
2020-12,PJ,Aquisição de veículos,62008.0,11.24,
2020-12,PJ,Vendor,3006.0,8.26,
2020-12,PJ,Compror,9162.0,8.05,
2020-12,PJ,Cartão de crédito rotativo,1191.0,164.19,
2020-12,PJ,Cartão de crédito parcelado,874.0,114.79,
2020-12,PJ,Adiantamento sobre contratos de câmbio (ACC),69707.0,3.21,
2020-12,PJ,Financiamento a importações,4123.0,4.01,
2020-12,PJ,Financiamento a exportações,116336.0,7.62,
2020-12,PJ,Repasse externo,44306.0,3.37,
2020-12,PJ,Crédito rural,50356.0,5.33,
2020-12,PJ,Financiamento imobiliário,28853.0,6.61,
2020-12,PJ,Financiamento com recursos do BNDES,388882.0,11.08,
2021-01,Total,Total,4018486.0,19.86,15.54
2021-01,PF,Total,2252298.0,23.81,19.95
2021-01,PF,Cheque especial,19505.0,120.29,
2021-01,PF,Crédito pessoal não consignado,153528.0,84.84,
2021-01,PF,Crédito pessoal consignado,443005.0,18.9,
2021-01,PF,Aquisição de veículos,222021.0,20.21,
2021-01,PF,Cartão de crédito rotativo,31467.0,329.71,
2021-01,PF,Cartão de crédito parcelado,26424.0,161.52,
2021-01,PF,Desconto de cheques,824.0,33.88,
2021-01,PF,Crédito rural,235591.0,5.66,
2021-01,PF,Financiamento imobiliário,718184.0,7.0,
2021-01,PF,Microcrédito,7296.0,35.44,
2021-01,PJ,Total,1766189.0,13.53,8.45
2021-01,PJ,Desconto de duplicatas e recebíveis,111776.0,11.23,
2021-01,PJ,Capital de giro,447792.0,16.46,
2021-01,PJ,Conta garantida,22985.0,34.32,
2021-01,PJ,Cheque especial,7102.0,308.59,
2021-01,PJ,Aquisição de veículos,62485.0,12.14,
2021-01,PJ,Vendor,2933.0,8.95,
2021-01,PJ,Compror,9131.0,9.01,
2021-01,PJ,Cartão de crédito rotativo,1145.0,199.3,
2021-01,PJ,Cartão de crédito parcelado,884.0,120.34,
2021-01,PJ,Adiantamento sobre contratos de câmbio (ACC),71939.0,3.36,
2021-01,PJ,Financiamento a importações,4817.0,10.88,
2021-01,PJ,Financiamento a exportações,117204.0,8.35,
2021-01,PJ,Repasse externo,46239.0,10.23,
2021-01,PJ,Crédito rural,49622.0,5.79,
2021-01,PJ,Financiamento imobiliário,28098.0,7.17,
2021-01,PJ,Financiamento com recursos do BNDES,387587.0,10.21,
2021-02,Total,Total,4045800.0,19.59,15.35
2021-02,PF,Total,2269640.0,24.17,20.19
2021-02,PF,Cheque especial,20274.0,125.52,
2021-02,PF,Crédito pessoal não consignado,157338.0,84.45,
2021-02,PF,Crédito pessoal consignado,446868.0,18.83,
2021-02,PF,Aquisição de veículos,223984.0,19.96,
2021-02,PF,Cartão de crédito rotativo,33225.0,327.04,
2021-02,PF,Cartão de crédito parcelado,27227.0,167.06,
2021-02,PF,Desconto de cheques,855.0,34.25,
2021-02,PF,Crédito rural,238781.0,5.47,
2021-02,PF,Financiamento imobiliário,724472.0,6.99,
2021-02,PF,Microcrédito,7447.0,35.16,
2021-02,PJ,Total,1776160.0,12.24,7.57
2021-02,PJ,Desconto de duplicatas e recebíveis,113759.0,10.91,
2021-02,PJ,Capital de giro,445254.0,13.87,
2021-02,PJ,Conta garantida,24877.0,33.42,
2021-02,PJ,Cheque especial,7554.0,308.13,
2021-02,PJ,Aquisição de veículos,64083.0,11.66,
2021-02,PJ,Vendor,2925.0,8.71,
2021-02,PJ,Compror,9303.0,8.75,
2021-02,PJ,Cartão de crédito rotativo,1301.0,192.32,
2021-02,PJ,Cartão de crédito parcelado,895.0,121.55,
2021-02,PJ,Adiantamento sobre contratos de câmbio (ACC),73278.0,3.12,
2021-02,PJ,Financiamento a importações,4891.0,6.28,
2021-02,PJ,Financiamento a exportações,120297.0,8.28,
2021-02,PJ,Repasse externo,46532.0,7.28,
2021-02,PJ,Crédito rural,50294.0,5.83,
2021-02,PJ,Financiamento imobiliário,27918.0,7.72,
2021-02,PJ,Financiamento com recursos do BNDES,384480.0,8.79,
2021-03,Total,Total,4106923.0,19.76,14.86
2021-03,PF,Total,2295877.0,24.49,20.0
2021-03,PF,Cheque especial,20486.0,122.28,
2021-03,PF,Crédito pessoal não consignado,162520.0,85.21,
2021-03,PF,Crédito pessoal consignado,451449.0,18.88,
2021-03,PF,Aquisição de veículos,224298.0,20.64,
2021-03,PF,Cartão de crédito rotativo,31364.0,335.85,
2021-03,PF,Cartão de crédito parcelado,28791.0,167.55,
2021-03,PF,Desconto de cheques,856.0,33.79,
2021-03,PF,Crédito rural,243613.0,5.47,
2021-03,PF,Financiamento imobiliário,732879.0,6.88,
2021-03,PF,Microcrédito,7661.0,35.12,
2021-03,PJ,Total,1811045.0,12.21,6.67
2021-03,PJ,Desconto de duplicatas e recebíveis,128072.0,10.23,
2021-03,PJ,Capital de giro,445613.0,14.02,
2021-03,PJ,Conta garantida,25716.0,32.75,
2021-03,PJ,Cheque especial,7399.0,309.53,
2021-03,PJ,Aquisição de veículos,66615.0,11.7,
2021-03,PJ,Vendor,2816.0,9.33,
2021-03,PJ,Compror,9822.0,8.45,
2021-03,PJ,Cartão de crédito rotativo,1732.0,146.25,
2021-03,PJ,Cartão de crédito parcelado,910.0,124.21,
2021-03,PJ,Adiantamento sobre contratos de câmbio (ACC),78213.0,2.43,
2021-03,PJ,Financiamento a importações,5732.0,4.27,
2021-03,PJ,Financiamento a exportações,119215.0,9.36,
2021-03,PJ,Repasse externo,47200.0,7.27,
2021-03,PJ,Crédito rural,52170.0,5.93,
2021-03,PJ,Financiamento imobiliário,27147.0,6.27,
2021-03,PJ,Financiamento com recursos do BNDES,384677.0,8.63,
2021-04,Total,Total,4127515.0,20.23,14.93
2021-04,PF,Total,2320817.0,24.76,19.91
2021-04,PF,Cheque especial,20858.0,124.34,
2021-04,PF,Crédito pessoal não consignado,166218.0,86.25,
2021-04,PF,Crédito pessoal consignado,461171.0,19.38,
2021-04,PF,Aquisição de veículos,225432.0,21.31,
2021-04,PF,Cartão de crédito rotativo,32097.0,336.42,
2021-04,PF,Cartão de crédito parcelado,29043.0,165.65,
2021-04,PF,Desconto de cheques,876.0,32.96,
2021-04,PF,Crédito rural,245939.0,5.54,
2021-04,PF,Financiamento imobiliário,741132.0,6.68,
2021-04,PF,Microcrédito,7772.0,35.24,
2021-04,PJ,Total,1806698.0,12.95,6.92
2021-04,PJ,Desconto de duplicatas e recebíveis,124747.0,11.04,
2021-04,PJ,Capital de giro,441384.0,14.55,
2021-04,PJ,Conta garantida,26447.0,33.6,
2021-04,PJ,Cheque especial,7716.0,313.84,
2021-04,PJ,Aquisição de veículos,68791.0,12.69,
2021-04,PJ,Vendor,2917.0,8.97,
2021-04,PJ,Compror,10238.0,8.93,
2021-04,PJ,Cartão de crédito rotativo,1329.0,180.87,
2021-04,PJ,Cartão de crédito parcelado,930.0,123.57,
2021-04,PJ,Adiantamento sobre contratos de câmbio (ACC),90323.0,2.3,
2021-04,PJ,Financiamento a importações,5634.0,5.16,
2021-04,PJ,Financiamento a exportações,115026.0,9.29,
2021-04,PJ,Repasse externo,45089.0,13.11,
2021-04,PJ,Crédito rural,52305.0,6.51,
2021-04,PJ,Financiamento imobiliário,26989.0,7.64,
2021-04,PJ,Financiamento com recursos do BNDES,381189.0,8.87,
2021-05,Total,Total,4177240.0,19.75,14.38
2021-05,PF,Total,2360372.0,24.12,19.05
2021-05,PF,Cheque especial,21841.0,123.02,
2021-05,PF,Crédito pessoal não consignado,169473.0,80.7,
2021-05,PF,Crédito pessoal consignado,469879.0,18.91,
2021-05,PF,Aquisição de veículos,226901.0,21.29,
2021-05,PF,Cartão de crédito rotativo,32949.0,329.92,
2021-05,PF,Cartão de crédito parcelado,29653.0,164.44,
2021-05,PF,Desconto de cheques,911.0,32.37,
2021-05,PF,Crédito rural,250680.0,5.76,
2021-05,PF,Financiamento imobiliário,750507.0,6.64,
2021-05,PF,Microcrédito,8067.0,35.3,
2021-05,PJ,Total,1816868.0,12.65,6.81
2021-05,PJ,Desconto de duplicatas e recebíveis,126384.0,11.84,
2021-05,PJ,Capital de giro,443734.0,14.58,
2021-05,PJ,Conta garantida,25861.0,33.74,
2021-05,PJ,Cheque especial,9158.0,316.68,
2021-05,PJ,Aquisição de veículos,71670.0,12.62,
2021-05,PJ,Vendor,2988.0,8.9,
2021-05,PJ,Compror,10047.0,9.63,
2021-05,PJ,Cartão de crédito rotativo,1461.0,174.32,
2021-05,PJ,Cartão de crédito parcelado,938.0,122.76,
2021-05,PJ,Adiantamento sobre contratos de câmbio (ACC),96420.0,2.43,
2021-05,PJ,Financiamento a importações,5261.0,3.24,
2021-05,PJ,Financiamento a exportações,114742.0,9.93,
2021-05,PJ,Repasse externo,43077.0,9.12,
2021-05,PJ,Crédito rural,52893.0,6.46,
2021-05,PJ,Financiamento imobiliário,26924.0,8.13,
2021-05,PJ,Financiamento com recursos do BNDES,378638.0,7.63,
2021-06,Total,Total,4214012.0,19.88,14.3
2021-06,PF,Total,2397429.0,24.18,19.01
2021-06,PF,Cheque especial,21896.0,125.61,
2021-06,PF,Crédito pessoal não consignado,174103.0,79.84,
2021-06,PF,Crédito pessoal consignado,477954.0,18.73,
2021-06,PF,Aquisição de veículos,229134.0,21.59,
2021-06,PF,Cartão de crédito rotativo,33996.0,329.1,
2021-06,PF,Cartão de crédito parcelado,30060.0,164.49,
2021-06,PF,Desconto de cheques,927.0,31.7,
2021-06,PF,Crédito rural,257038.0,6.04,
2021-06,PF,Financiamento imobiliário,759823.0,6.7,
2021-06,PF,Microcrédito,8421.0,35.21,
2021-06,PJ,Total,1816584.0,12.83,6.58
2021-06,PJ,Desconto de duplicatas e recebíveis,144654.0,10.68,
2021-06,PJ,Capital de giro,443611.0,14.85,
2021-06,PJ,Conta garantida,26426.0,33.53,
2021-06,PJ,Cheque especial,9475.0,313.93,
2021-06,PJ,Aquisição de veículos,74481.0,12.9,
2021-06,PJ,Vendor,3214.0,10.11,
2021-06,PJ,Compror,10506.0,10.35,
2021-06,PJ,Cartão de crédito rotativo,1987.0,127.54,
2021-06,PJ,Cartão de crédito parcelado,932.0,124.43,
2021-06,PJ,Adiantamento sobre contratos de câmbio (ACC),90481.0,2.44,
2021-06,PJ,Financiamento a importações,4511.0,6.27,
2021-06,PJ,Financiamento a exportações,108999.0,9.25,
2021-06,PJ,Repasse externo,40733.0,8.28,
2021-06,PJ,Crédito rural,49295.0,6.09,
2021-06,PJ,Financiamento imobiliário,27253.0,7.48,
2021-06,PJ,Financiamento com recursos do BNDES,374204.0,8.96,
2021-07,Total,Total,4271865.0,20.26,14.45
2021-07,PF,Total,2438686.0,24.15,18.73
2021-07,PF,Cheque especial,21561.0,124.02,
2021-07,PF,Crédito pessoal não consignado,179436.0,76.99,
2021-07,PF,Crédito pessoal consignado,484160.0,18.79,
2021-07,PF,Aquisição de veículos,229779.0,21.94,
2021-07,PF,Cartão de crédito rotativo,33927.0,331.17,
2021-07,PF,Cartão de crédito parcelado,30491.0,163.67,
2021-07,PF,Desconto de cheques,948.0,34.18,
2021-07,PF,Crédito rural,264022.0,6.33,
2021-07,PF,Financiamento imobiliário,769562.0,6.83,
2021-07,PF,Microcrédito,8671.0,35.51,
2021-07,PJ,Total,1833179.0,13.76,7.29
2021-07,PJ,Desconto de duplicatas e recebíveis,140316.0,12.23,
2021-07,PJ,Capital de giro,442442.0,15.49,
2021-07,PJ,Conta garantida,26731.0,36.32,
2021-07,PJ,Cheque especial,9278.0,323.96,
2021-07,PJ,Aquisição de veículos,77223.0,13.28,
2021-07,PJ,Vendor,3378.0,9.79,
2021-07,PJ,Compror,9731.0,10.65,
2021-07,PJ,Cartão de crédito rotativo,1465.0,184.32,
2021-07,PJ,Cartão de crédito parcelado,944.0,129.06,
2021-07,PJ,Adiantamento sobre contratos de câmbio (ACC),89854.0,2.48,
2021-07,PJ,Financiamento a importações,4411.0,2.21,
2021-07,PJ,Financiamento a exportações,109946.0,10.43,
2021-07,PJ,Repasse externo,41106.0,10.85,
2021-07,PJ,Crédito rural,49561.0,6.56,
2021-07,PJ,Financiamento imobiliário,27478.0,7.84,
2021-07,PJ,Financiamento com recursos do BNDES,373476.0,9.68,
2021-08,Total,Total,4346060.0,20.92,14.3
2021-08,PF,Total,2495054.0,24.68,18.59
2021-08,PF,Cheque especial,22397.0,125.1,
2021-08,PF,Crédito pessoal não consignado,186993.0,79.87,
2021-08,PF,Crédito pessoal consignado,491847.0,18.84,
2021-08,PF,Aquisição de veículos,232838.0,22.65,
2021-08,PF,Cartão de crédito rotativo,35588.0,335.46,
2021-08,PF,Cartão de crédito parcelado,31404.0,163.62,
2021-08,PF,Desconto de cheques,960.0,34.27,
2021-08,PF,Crédito rural,275775.0,6.48,
2021-08,PF,Financiamento imobiliário,780429.0,6.95,
2021-08,PF,Microcrédito,8832.0,41.34,
2021-08,PJ,Total,1851006.0,14.55,7.04
2021-08,PJ,Desconto de duplicatas e recebíveis,142755.0,12.49,
2021-08,PJ,Capital de giro,446919.0,16.15,
2021-08,PJ,Conta garantida,27864.0,37.16,
2021-08,PJ,Cheque especial,9511.0,326.63,
2021-08,PJ,Aquisição de veículos,80545.0,13.86,
2021-08,PJ,Vendor,3359.0,9.98,
2021-08,PJ,Compror,9151.0,11.02,
2021-08,PJ,Cartão de crédito rotativo,1527.0,193.3,
2021-08,PJ,Cartão de crédito parcelado,955.0,128.88,
2021-08,PJ,Adiantamento sobre contratos de câmbio (ACC),85364.0,2.88,
2021-08,PJ,Financiamento a importações,4406.0,9.99,
2021-08,PJ,Financiamento a exportações,113613.0,11.61,
2021-08,PJ,Repasse externo,41552.0,11.81,
2021-08,PJ,Crédito rural,52453.0,6.83,
2021-08,PJ,Financiamento imobiliário,27593.0,8.07,
2021-08,PJ,Financiamento com recursos do BNDES,374485.0,10.82,
2021-09,Total,Total,4441056.0,21.42,14.3
2021-09,PF,Total,2546936.0,25.23,18.66
2021-09,PF,Cheque especial,23433.0,129.62,
2021-09,PF,Crédito pessoal não consignado,194531.0,77.41,
2021-09,PF,Crédito pessoal consignado,498651.0,19.02,
2021-09,PF,Aquisição de veículos,235428.0,23.9,
2021-09,PF,Cartão de crédito rotativo,37595.0,338.68,
2021-09,PF,Cartão de crédito parcelado,32502.0,168.66,
2021-09,PF,Desconto de cheques,1017.0,35.54,
2021-09,PF,Crédito rural,285821.0,6.76,
2021-09,PF,Financiamento imobiliário,790205.0,7.18,
2021-09,PF,Microcrédito,8865.0,42.01,
2021-09,PJ,Total,1894119.0,14.99,6.95
2021-09,PJ,Desconto de duplicatas e recebíveis,155647.0,12.73,
2021-09,PJ,Capital de giro,448128.0,17.62,
2021-09,PJ,Conta garantida,29016.0,35.87,
2021-09,PJ,Cheque especial,10476.0,334.85,
2021-09,PJ,Aquisição de veículos,83348.0,14.96,
2021-09,PJ,Vendor,3670.0,11.9,
2021-09,PJ,Compror,9878.0,11.49,
2021-09,PJ,Cartão de crédito rotativo,2169.0,129.43,
2021-09,PJ,Cartão de crédito parcelado,973.0,128.98,
2021-09,PJ,Adiantamento sobre contratos de câmbio (ACC),88803.0,2.73,
2021-09,PJ,Financiamento a importações,5458.0,12.46,
2021-09,PJ,Financiamento a exportações,113138.0,11.48,
2021-09,PJ,Repasse externo,43581.0,11.39,
